0.5 0.941345 
1.50005 -NaN 
2.5001 -NaN 
3.50015 -NaN 
4.5002 -NaN 
5.50025 -NaN 
6.5003 0.963261 
7.50035 0.981575 
8.5004 0.972633 
9.50045 0.971829 
10.5005 0.968922 
11.5006 0.971209 
12.5006 0.97166 
13.5007 0.971976 
14.5007 0.972245 
15.5008 0.972477 
16.5008 0.972677 
17.5009 0.972852 
18.5009 0.973004 
19.5009 0.973136 
20.501 0.973927 
21.501 0.974703 
22.5011 0.975395 
23.5012 0.976012 
24.5012 0.976608 
25.5012 0.977158 
26.5013 0.977661 
27.5013 0.978166 
28.5014 0.97867 
29.5015 0.979144 
30.5015 0.979632 
31.5015 0.980188 
32.5016 0.980727 
33.5017 0.981265 
34.5017 0.981871 
35.5018 0.982472 
36.5018 0.983067 
37.5019 0.983658 
38.5019 0.984298 
39.5019 0.984955 
40.502 0.985611 
41.5021 0.986263 
42.5021 0.986909 
43.5021 0.988334 
44.5022 0.988653 
45.5023 0.989812 
46.5023 0.983266 
47.5024 0.992441 
48.5024 0.99081 
49.5024 0.990007 
50.5025 0.988993 
51.5026 0.986555 
52.5026 0.985147 
53.5027 0.985564 
54.5027 0.985646 
55.5028 0.986158 
56.5028 0.986343 
57.5028 0.988586 
58.5029 0.987772 
59.503 0.98512 
60.503 0.992367 
61.503 0.991275 
62.5031 0.988796 
63.5032 0.988693 
64.5032 0.989566 
65.5033 0.988674 
66.5033 0.989622 
67.5033 0.989738 
68.5034 0.989475 
69.5034 0.989374 
70.5035 0.989432 
71.5035 0.989514 
72.5036 0.989616 
73.5036 0.989725 
74.5037 0.989841 
75.5037 0.989965 
76.5038 0.990096 
77.5039 0.990236 
78.5039 0.990347 
79.504 0.990437 
80.504 0.990533 
81.5041 0.990636 
82.5041 0.990744 
83.5041 0.990859 
84.5042 0.990981 
85.5042 0.991064 
86.5043 0.991137 
87.5043 0.991215 
88.5044 0.991298 
89.5044 0.991386 
90.5045 0.991479 
91.5046 0.991578 
92.5046 0.991626 
93.5047 0.991674 
94.5047 0.99171 
95.5047 0.991726 
96.5048 0.991747 
97.5048 0.99177 
98.5049 0.991705 
99.505 0.991608 
100.505 0.991432 
101.505 0.991332 
102.505 0.991323 
103.505 0.991316 
104.505 0.991313 
105.505 0.991238 
106.505 0.991158 
107.505 0.991077 
108.505 0.990996 
109.505 0.990873 
110.506 0.990707 
111.506 0.990538 
112.506 0.990365 
113.506 0.990189 
114.506 0.99001 
115.506 0.989827 
116.506 0.989621 
117.506 0.98934 
118.506 0.989053 
119.506 0.988758 
120.506 0.988457 
121.506 0.988149 
122.506 0.987833 
123.506 0.98751 
124.506 0.987159 
125.506 0.986726 
126.506 0.986282 
127.506 0.985827 
128.506 0.985362 
129.506 0.984886 
130.507 0.984399 
131.507 0.983901 
132.507 0.983392 
133.507 0.982871 
134.507 0.982249 
135.507 0.981599 
136.507 0.980937 
137.507 0.980261 
138.507 0.979572 
139.507 0.978869 
140.507 0.978154 
141.507 0.977426 
142.507 0.976685 
143.507 0.97593 
144.507 0.975163 
145.507 0.974384 
146.507 0.973524 
147.507 0.972615 
148.507 0.971697 
149.507 0.970767 
150.507 0.969829 
151.508 0.968881 
152.508 0.967924 
153.508 0.966959 
154.508 0.965987 
155.508 0.965008 
156.508 0.964023 
157.508 0.963032 
158.508 0.962036 
159.508 0.961035 
160.508 0.960031 
161.508 0.959122 
162.508 0.958498 
163.508 0.957884 
